"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЛОПЕДИУМ капс 2мг х 10бр/НОВА","1022002","89","3.62",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СТОПЕРАН капс 2мг х 8бр/НОВА","1022006","89","3.21",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИМОДИУМ капс 2мг х 6бр/НОВА","1022007","89","3.53",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ АНТИПЛАКА ПРОМО паста за зъби 100мл","1022270","81","4.58",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПАРОДОНТАКС екстра фреш паста за зъби 75мл","1022560","81","5.22","3.65"
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АЛМИРАЛ ГЕЛ 1,16% 50г","1022666","95","5.35",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЛАВЕНА БОЧКО САПУН лавандула 75гр","1022761","83","0.99",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СЕНСОДИН КОМПЛИЙТ ПРОТЕКШЪН паста за зъби 75мл","1023168","81","7.04",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","НУРОФЕН ЕКСПРЕС ФОРТЕ меки капс  400мг х 10бр","1023211","94","4.98",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ КИДС ГЕЛООБРАЗНА ПАСТА ЗА ЗЪБИ ЗА ЗАЩИТА ОТ КАРИЕС С ФЛУРИНОЛ И ВКУС НА СВЕЖА ЯГОДА 50мл","1023759","81","4.09",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","НУРОФЕН ФЕМИНА ФОРТЕ филм табл 512мг х 12бр","1024262","94","4.98",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ АНТИПЛАКА паста за зъби ПРОМО 75мл","1024352","81","3.81",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ФЕЛОРАН ФОРТЕ СОФАРМА гел 5% 40гр","1024454","95","5.30",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КУРАПРОКС Паста за зъби гел хлорхексидин 0.05 75мл","1025550","81","6.08",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИМОДИУМ ИНСТАНТ ородисп табл 2мг х 6бр","1025649","89","4.08",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДОЛОРЕН филм табл 200мг х 10бр","1026355","94","1.47",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АЦЦ сироп 20мг/мл 100мл","1026426","99","6.62",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДОЛОРЕН филм табл 400мг х 12бр","1026942","94","2.45",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПОМОРИН АНТИПАРОДОНТОЗА паста за зъби 100мл","1027149","81","1.07",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕУБИОТИК капс х 20бр","1028054","89","9.11",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АЦЕЦИС сашети 200мг х 20бр","1028066","99","5.14",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДИАЛГИН капки 500мг/мл 20мл","1028253","96","4.10",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ ИНСПИРЕЙШЪН четка за зъби медиум","1028728","80","4.78",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПРОБИЕН КИДС ЖЕЛИРАНИ МЕЧЕТА х 60бр","1029958","89","12.04",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИБУЛЕК сашети 400мг х 10бр","1030132","94","5.08",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИБУЛЕК сашети 600мг х 10бр","1030133","94","5.76",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ АНТИПЛАКА ЧЕТКА ЗА ЗЪБИ МЕДИУМ ПРОМО","1030255","80","3.68",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ УАЙТАНИНГ КУУЛ ЛИМОН ИЗБЕЛВАЩА ПАСТА ЗА ЗЪБИ С ВКУС НА СВЕЖ ЛИМОН 75мл","1030440","81","5.21",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АЦЦ еферв табл 600мг х 10бр","1030461","99","8.20",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕКЗОДЕРИЛ крем 1% 30гр","1031358","90","9.71",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПАРОДОНТАКС УЛТРА КЛИЙН паста за зъби 75мл","1031439","81","5.22","3.65"
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АЛМИРАЛ гел 1.16% 100гр","1032078","95","7.16",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СЕНСОДИН АДВАНС КЛИЙН паста за зъби 75мл","1032148","81","5.22","3.65"
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КСИЗАЛ филм табл 5мг х 20бр(Бестамед)","1032706","100","10.60",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СЕНСОДИН РАПИД РЕЛИФ паста за зъби 75мл","1032779","81","7.41",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КСИЗАЛ филм табл 5мг х 7бр(Бестамед)","1032816","100","4.17",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ АНТИ-ПЛАКА АНТИПЛАКОВА ПАСТА ЗА ЗЪБИ 50мл","1032999","81","4.17",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ХЕКСАЛГИН ДЕЦА сол 500мг/мл 20мл","1033246","96","5.57",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНГАЛ МЕНТОЛ табл за смучене 5мг/1мг х 24бр","1033315","98","6.55",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНГАЛ МЕНТОЛ спрей за устна лигавица 2мг/мл + 0.5мг/мл 30мл","1033316","98","9.52",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНГАЛ ЛИМОН табл за смучене 5мг/1мг х 24бр","1033317","98","7.21",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ АНТИПЛАКА паста за зъби ПРОМО 50мл","1033468","81","3.10",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АКВАФРЕШ АКТИВ УАЙТАНИНГ паста за зъби 125мл","1033566","81","2.43",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПАРОДОНТАКС КЪМПЛИЙТ ПРОТЕКТ паста за зъби 75мл","1033567","81","6.60",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИБУПРОМ СПРИНТ МАКС капс 400мг х 10бр","1033579","94","4.92",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КЕТОНАЛ капс 50мг х 20бр","1033870","94","6.10",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДЕНТАИД ВИТИС АНТИКАРИЕС паста за зъби 100мл","1033884","81","5.29",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДЕНТАИД ВИТИС ГИНГИВАЛ паста за зъби 100мл","1033885","81","5.29",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДИКЛАК МАКС 5% гел 50мг/гр 50гр","1034135","95","7.29",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","МИГ ДЖУНИЪР перорална суспензия 40мг/мл 100мл х 1бр","1034732","94","4.49",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДИАЛГИН ДЕЦА капки 500мг/мл 20мл","1034831","96","4.49",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СЕНСОДИН ЕКСТРА УАЙТЪНИНГ паста за зъби 75мл","1034839","81","5.22",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СТРЕПСИЛС ИНТЕНЗИВ ПОРТОКАЛ без захар табл за смучене х 16бр","1034899","98","5.10",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПЮР СКИН сапун 100гр","1035002","83","6.67","5.33"
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ УСПОКОЯВАЩА ПАСТА ЗА ЗЪБИ РАЗДРАЗНЕНИ ВЕНЦИ 75мл","1035074","81","6.01",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ МУЛТИЕКШЪН МУЛТИФУНКЦИОНАЛНА ПАСТА ЗА ЗЪБИ 75мл","1035076","81","5.52",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ КЛИНИК ПЕРИОБЛОК КЕЪР паста за зъби 75мл","1035077","81","6.01",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПАРОДОНТАКС КЪМПЛИЙТ ПРОТЕКТ УАЙТ паста за зъби 75мл","1035234","81","6.60",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛАКСА ПИКО табл 5мг х 20бр","1035891","88","4.51",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ ДЖУНИЪР ГЕЛООБРАЗНА паста за зъби 7-12г С МЕК МЕНТОВ АРОМАТ 50мл","1035975","81","4.51",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ОТРИВИН ПЛЮС 1мг/мл + 50мг/мл спрей за нос 0.05% 10мл","1036062","97","6.27",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ ПАСТА ЗА ЗЪБИ РАЗКРИВАЩА ПЛАКАТА 50мл ОС","1036216","81","5.27",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СЕНСОДИН СЕНСИТИВ ЕНД ГЪМ паста за зъби 75мл","1036466","81","7.41",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КЕТОНАЛ ИНТЕНЗИВ сашети 50мг х 12бр","1036474","94","6.87",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕНТЕРОЛ прах за перорална сусп 250мг х 20бр","1036640","89","13.22",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕНТЕРОЛ капс 250мг х 12бр","1036641","89","6.96",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АКВАФРЕШ БИГ ТИЙТ паста за зъби за деца от 6 до 8год. 50мл","1036712","81","3.56",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АКВАФРЕШ АДВАНС паста за зъби за деца от 9 до 12год. 75мл","1036715","81","3.38","2.37"
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ФАРИНГОСЕПТ табл за смучене 8.75мг х 20бр","1036864","98","4.42",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИНТИМО ХЕЛП мокри кърпи алое х 20бр","1036900","84","1.88",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНАЛГИН МАКС сашети 1000мг х 20бр","1036936","96","7.54",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНАЛГИН МАКС сашети 1000мг х 6бр","1036937","96","2.96",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ОКЛИС /ЕКСПРЕС/ гранули за перорален р-р сашети 400мг х 20бр","1037039","94","9.48",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ОКЛИС ФОРТЕ гранули за перорален р-р сашети 600мг х 10бр","1037040","94","6.34",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","СТРЕПСИЛС ИНТЕНЗИВ МЕД И ЛИМОН спрей 8.75мг/доза разтвор 15мл","1037781","98","7.43",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ КЛИНИК ПЕРИОБЛОК ПРО ПАСТА ЗА ЗЪБИ 50мл","1037937","81","6.25",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АЦЦ МЕД И ЛИМОН САШЕТИ 600МГ Х 10БР","1037947","99","8.76",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕНТЕРОЛ капс 250мг х 30бр","1038032","89","15.27",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПОМОРИН АКТИВ ШАРКОАЛ паста за зъби 100мл","1038105","81","1.47",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ОКЛИС /ЕКСПРЕС/ гранули за перорален р-р сашети 400мг х 10бр","1038160","94","5.50",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПСИЛО - БАЛСАМ гел 1% 50гр","1038455","91","8.46",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПАНАКТИВ БЕЙБИ 125мг супозитории х 5бр","1038798","94","3.36",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ПАНАКТИВ БЕЙБИ 60мг супозитории х 5бр","1038799","94","2.99",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КЕТАЛГО гранули за перорален р-р в сашети 50мг х 6бр","1038816","94","4.24",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИБУПРОМ ЗА ДЕЦА 6+ табл 200мг х 10бр","1039080","94","3.28",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","НИЗОРАЛ шампоан 2% 100мл","1039141","90","13.86",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КСИЛОДЕКС 1мг/мл + 50мг/мл спрей за нос разтвор 10мл","1039190","97","4.94",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КСИЛОДЕКС 0.5мг/мл + 50мг/мл спрей за нос разтвор 10мл","1039239","97","4.72",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНГАЛ ЛИМОН спрей за устна лигавица 2мг/мл + 0.5мг/мл х 30мл","1039306","98","9.61",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","АНГАЛ ЯГОДА ЗА ДЕЦА табл за смучене 5мг/1мг х 24бр","1039308","98","7.21",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЛАКАЛУТ ДЕТСКА паста за зъби 2-6г 55мл","1039375","81","3.59",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КЪРПИ МОКРИ ЗА БЕБЕ ВМ с капак х 72бр","1039443","84","1.12",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","НУРОФЕН ФОРТЕ табл 400мг х 24бр","1039668","94","7.48",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДРОПЛЕКС капки за уши разтвор 15мл","1039748","101","3.19",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ ТАЙМЕР ПАСТА ЗА ЗЪБИ 50мл","1040162","81","5.46",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КЕТАЛГО гранули за перорален р-р в сашети 50мг х 12бр","1040324","94","7.08",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИБУПРОМ СПРИНТ МАКС капс 400мг х 20бр","1040342","94","8.32",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КСАЛЕРГАН 5мг/мл перорални капки разтвор 20 мл","1040383","100","5.01",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ХЕКСОРАЛЕТЕН Н табл за смучене 16бр","1040461","98","5.61",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","Аквафреш паста за зъби Милд и Минт 125мл","1040560","81","2.56",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","КСАЛЕРГАН филм табл 5мг х 20бр","1040575","100","8.00",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ДИКЛАК МАКС 5% гел 150гр","1040706","95","14.81",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЛАКАЛУТ МУЛТИ ЕФЕКТ ПЛЮС паста за зъби 75мл","1040858","81","3.59",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ИБУЛЕК сашети 200мг х 10бр","1040997","94","4.17",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ВОЛТАРЕН ЕМУЛГЕЛ гел 1.16% 100 г","1041032","95","8.99",""
"40909","Аптека Марешки Кърджали  / 141 / гр. Кърджали, ул. Екзарх Йосиф 5","ЕЛГИДИУМ КЛИНИК СЕНСИЛИЙВ паста за зъби 50мл","1041158","81","5.64",""
