"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИМОДИУМ ИНСТАНТ ородисп табл 2мг х 6бр","1025649","89","4.08",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДОЛОРЕН филм табл 200мг х 10бр","1026355","94","1.48",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АЦЦ сироп 20мг/мл 100мл","1026426","99","7.08",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДОЛОРЕН филм табл 400мг х 12бр","1026942","94","2.45",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕУБИОТИК капс х 20бр","1028054","89","8.77",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИАЛГИН капки 500мг/мл 20мл","1028253","96","4.45",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","СТРЕПСИЛС ИНТЕНЗИВ спрей 8.75мг/доза разтвор 15мл","1030081","98","7.43",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУЛЕК сашети 400мг х 10бр","1030132","94","5.56",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУЛЕК сашети 600мг х 10бр","1030133","94","6.95",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕКЗОДЕРИЛ крем 1% 30гр","1031358","90","9.71",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","СТРЕПСИЛС ИНТЕНЗИВ пастили х 24бр","1031974","98","7.43",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АЛМИРАЛ гел 1.16% 100гр","1032078","95","7.16",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСИЗАЛ филм табл 5мг х 20бр(Бестамед)","1032706","100","10.60",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСИЗАЛ филм табл 5мг х 7бр(Бестамед)","1032816","100","4.17",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ХЕКСАЛГИН ДЕЦА сол 500мг/мл 20мл","1033246","96","5.57",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АНГАЛ МЕНТОЛ табл за смучене 5мг/1мг х 24бр","1033315","98","6.55",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АНГАЛ МЕНТОЛ спрей за устна лигавица 2мг/мл + 0.5мг/мл 30мл","1033316","98","9.52",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АНГАЛ ЛИМОН табл за смучене 5мг/1мг х 24бр","1033317","98","7.21",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСИВОЗАН филм табл 5мг х 10бр","1033558","100","5.01",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУПРОМ СПРИНТ МАКС капс 400мг х 10бр","1033579","94","4.92",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КЕТОНАЛ капс 50мг х 20бр","1033870","94","6.72",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИКЛАК МАКС 5% гел 50мг/гр 50гр","1034135","95","7.29",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","МИГ ДЖУНИЪР перорална суспензия 40мг/мл 100мл х 1бр","1034732","94","4.49",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИАЛГИН ДЕЦА капки 500мг/мл 20мл","1034831","96","4.49",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","СТРЕПСИЛС ИНТЕНЗИВ ПОРТОКАЛ без захар табл за смучене х 16бр","1034899","98","5.10",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ УСПОКОЯВАЩА ПАСТА ЗА ЗЪБИ РАЗДРАЗНЕНИ ВЕНЦИ 75мл","1035074","81","6.91",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ КЛИНИК ПЕРИОБЛОК КЕЪР паста за зъби 75мл","1035077","81","7.36",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛАКСА ПИКО табл 5мг х 20бр","1035891","88","4.51",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ ДЖУНИЪР ГЕЛООБРАЗНА паста за зъби 7-12г С МЕК МЕНТОВ АРОМАТ 50мл","1035975","81","4.75",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОТРИВИН ПЛЮС 1мг/мл + 50мг/мл спрей за нос 0.05% 10мл","1036062","97","6.52",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БЕНАЛГИН РАПИД прах за перорален разтвор х 10бр","1036402","96","3.77",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КЕТОНАЛ ИНТЕНЗИВ сашети 50мг х 12бр","1036474","94","7.56",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ ДЖУНИЪР  сладка мента паста за зъби 7-12г.- 50мл /ПРОМО","1036522","81","4.06",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕНТЕРОЛ прах за перорална сусп 250мг х 20бр","1036640","89","13.22",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОКЛИС /ЕКСПРЕС/ гранули за перорален р-р сашети 400мг х 20бр","1037039","94","9.48",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОКЛИС ФОРТЕ гранули за перорален р-р сашети 600мг х 10бр","1037040","94","6.34",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУРАПИД филм табл 400мг х 20бр","1037043","94","5.56",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ КЛИНИК ПЕРИОБЛОК ПРО ПАСТА ЗА ЗЪБИ 50мл","1037937","81","7.19",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АЦЦ МЕД И ЛИМОН САШЕТИ 600МГ Х 10БР","1037947","99","8.76",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОКЛИС /ЕКСПРЕС/ гранули за перорален р-р сашети 400мг х 10бр","1038160","94","5.50",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ПСИЛО - БАЛСАМ гел 1% 50гр","1038455","91","8.46",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КЕТАЛГО гранули за перорален р-р в сашети 50мг х 6бр","1038816","94","4.24",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИАРИД ПРО табл 2мг х 10бр","1039091","89","2.95",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ МУЛТИ ЕКШЪН паста за зъби ПРОМО 75 мл","1039140","81","4.09",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","НИЗОРАЛ шампоан 2% 100мл","1039141","90","13.87",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСИЛОДЕКС 1мг/мл + 50мг/мл спрей за нос разтвор 10мл","1039190","97","4.94",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСИЛОДЕКС 0.5мг/мл + 50мг/мл спрей за нос разтвор 10мл","1039239","97","4.72",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕНТЕРОЛ прах за перорална сусп 250мг х 6бр","1039305","89","4.50",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АНГАЛ ЛИМОН спрей за устна лигавица 2мг/мл + 0.5мг/мл х 30мл","1039306","98","9.61",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АНГАЛ ЯГОДА ЗА ДЕЦА табл за смучене 5мг/1мг х 24бр","1039308","98","6.31",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КЪРПИ МОКРИ ЗА БЕБЕ ВМ с капак х 72бр","1039443","84","1.12",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","НУРОФЕН ЕКСПРЕС ФОРТЕ меки капс 400мг х 20бр","1039476","94","9.06",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","НУРОФЕН ФОРТЕ табл 400мг х 24бр","1039668","94","7.48",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КЕТОФЛЕКС инж разтвор 50мг/мл 2мл х 10бр","1040004","94","9.73",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИКЛОФЛЕКС 5% гел флакон 50гр","1040104","95","6.88",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КЕТАЛГО гранули за перорален р-р в сашети 50мг х 12бр","1040324","94","7.08",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУПРОМ СПРИНТ МАКС капс 400мг х 20бр","1040342","94","8.32",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСАЛЕРГАН 5мг/мл перорални капки разтвор 20 мл","1040383","100","5.01",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ХЕКСОРАЛЕТЕН Н табл за смучене 16бр","1040461","98","5.61",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","Аквафреш паста за зъби Фреш и Минт 125мл","1040559","81","2.69",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","Аквафреш паста за зъби Милд и Минт 125мл","1040560","81","2.69",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","КСАЛЕРГАН филм табл 5мг х 20бр","1040575","100","7.99",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИКЛАК МАКС 5% гел 150гр","1040706","95","13.46",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","АКВАФРЕШ ОЛЛ ИН УАН КРИСТАЛ УАЙТ паста за зъби 100мл","1040888","81","3.38",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУЛЕК сашети 200мг х 10бр","1040997","94","4.17",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ВОЛТАРЕН ЕМУЛГЕЛ гел 1.16% 100 г","1041032","95","9.79",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ФЕЛОРАН ФОРТЕ СОФАРМА гел 5% 120гр","1041093","95","8.31",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕЛГИДИУМ КЛИНИК СЕНСИЛИЙВ паста за зъби 50мл","1041158","81","7.01",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ТРАКТУС 600мг прах за перорален разтвор сашети х 10бр","1041202","99","6.09",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЛАКС перорални капки 7.5мг/мл 20мл","1041213","88","4.04",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","РЕСПИФОРТИН ефф табл 600мг х 10бр","1041318","99","7.31",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ПАРАБОЛ МАКС меки капс 400мг х 10бр","1041397","94","4.94",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОРОФАР МИНТ пресовани табл за смучене х 24бр","1041706","98","6.22",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИБУПРОМ ФОРТЕ филм табл 400мг х 12бр","1041707","94","3.47",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДИКЛАК 12 часа гел 23,2мг/г 50гр","1041923","95","7.64",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","МОБИЛАТ емулгел 2.32% 50г","1042055","95","8.54",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БУСКОЛИЗИН обвити табл 10мг х 30бр","1042116","87","3.75",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОРОФАР ИНТЕНС спрей 15мл","1042241","98","8.01",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ОЛИНТ ДУО спрей за нос 1мг/мл + 50мг/мл 10мл","1042282","97","6.37",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ДУЛКОЛАКС супозитории 10мг х 6бр","1042352","88","5.75",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ВОЛТАРЕН лечебен пластир 140мг х 5бр","1042949","95","16.67",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","СТРЕПСИЛС ИНТЕНЗИВ МЕД И ЕВКАЛИПТ без захар табл за смучене х 16бр","1043362","98","5.11",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕНТЕРОЛ ФОРТЕ прах за перорална сусп 500мг х 10бр","1043937","89","9.54",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ПАРАБОЛ МАКС меки капс 400мг х 20бр","1043939","94","8.28",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","НУРОФЕН ЕКСПРЕС ФОРТЕ компакт меки капс х 10бр","1044060","94","5.46",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕФИЗОЛ ИНТЕНЗ табл за смучене 8.75мг х 24бр","1044197","98","6.65",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","МОБИЛАТ емулгел 2.32% 180г","1044353","95","19.26",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ЕФИЗОЛ ИНТЕНЗ спрей за уста 8.75мг/доза 15мл","1044808","98","7.49",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","ИЗВОРНА ВОДА БАЛДАРАН 1.5л","119","73","0.61",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БИОПРОГРАМА ЧАЙ МЕНТА","14207003","72","0.95",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БИОПРОГРАМА ЧАЙ МЕЧО ГРОЗДЕ","142070051","72","0.99",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БИОПРОГРАМА ЧАЙ ЖЪЛТ КАНТАРИОН","142070052","72","0.90",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БИОПРОГРАМА ЧАЙ МАЩЕРКА","142070053","72","1.16",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БИОПРОГРАМА ЧАЙ ЛАЙКА","142070055","72","0.96",""
"67338","Аптека Марешки 9 / 475 / гр. Сливен, бул.Стефан Караджа, 4-Б, ет.1 обект 12","БИОПРОГРАМА ЧАЙ ЛИПОВ ЦВЯТ","14207007","72","2.26",""
