"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИБУПРОМ СПРИНТ МАКС капс 400мг х 10бр","1033579","94","4.78",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КЕТОНАЛ капс 50мг х 20бр","1033870","94","6.52",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДЕНТАИД ВИТИС ГИНГИВАЛ паста за зъби 100мл","1033885","81","5.55",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДЕНТАИД ВИТИС ОРТОДОНТИК паста за зъби 100мл","1033886","81","4.88",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДИКЛАК МАКС 5% гел 50мг/гр 50гр","1034135","95","7.08",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДИАЛГИН ДЕЦА капки 500мг/мл 20мл","1034831","96","4.02",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","СТРЕПСИЛС ИНТЕНЗИВ ПОРТОКАЛ без захар табл за смучене х 16бр","1034899","98","4.96",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕЛГИДИУМ УСПОКОЯВАЩА ПАСТА ЗА ЗЪБИ РАЗДРАЗНЕНИ ВЕНЦИ 75мл","1035074","81","6.91",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕЛГИДИУМ КЛИНИК ПЕРИОБЛОК КЕЪР паста за зъби 75мл","1035077","81","7.36",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПАРОДОНТАКС ХЕРБАЛ паста за зъби 75мл","1035235","81","5.50",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕЛАКСА ПИКО табл 5мг х 20бр","1035891","88","4.38",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОТРИВИН ПЛЮС 1мг/мл + 50мг/мл спрей за нос 0.05% 10мл","1036062","97","6.52",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕЛГИДИУМ ПАСТА ЗА ЗЪБИ РАЗКРИВАЩА ПЛАКАТА 50мл ОС","1036216","81","5.78",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","БЕНАЛГИН РАПИД прах за перорален разтвор х 10бр","1036402","96","3.66",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КЕТОНАЛ ИНТЕНЗИВ сашети 50мг х 12бр","1036474","94","7.34",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕНТЕРОЛ прах за перорална сусп 250мг х 20бр","1036640","89","12.84",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕНТЕРОЛ капс 250мг х 12бр","1036641","89","6.76",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ФАРИНГОСЕПТ табл за смучене 8.75мг х 20бр","1036864","98","4.30",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АНАЛГИН МАКС сашети 1000мг х 20бр","1036936","96","7.32",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОКЛИС /ЕКСПРЕС/ гранули за перорален р-р сашети 400мг х 20бр","1037039","94","9.20",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОКЛИС ФОРТЕ гранули за перорален р-р сашети 600мг х 10бр","1037040","94","6.16",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИБУЛЕК ЗА ДЕЦА 100мг/5мл перорална сусп х 120мл","1037617","94","3.71",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","СТРЕПСИЛС ИНТЕНЗИВ МЕД И ЛИМОН спрей 8.75мг/доза разтвор 15мл","1037781","98","7.21",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕЛГИДИУМ КЛИНИК ПЕРИОБЛОК ПРО ПАСТА ЗА ЗЪБИ 50мл","1037937","81","7.19",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АЦЦ МЕД И ЛИМОН САШЕТИ 600МГ Х 10БР","1037947","99","8.50",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕНТЕРОЛ капс 250мг х 30бр","1038032","89","14.82",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОКЛИС /ЕКСПРЕС/ гранули за перорален р-р сашети 400мг х 10бр","1038160","94","5.34",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЛАКАЛУТ АКТИВ СЕНЗИТИВ паста за зъби 75мл","1038413","81","4.54",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПСИЛО - БАЛСАМ гел 1% 50гр","1038455","91","8.21",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПАНАКТИВ БЕЙБИ 125мг супозитории х 5бр","1038798","94","3.26",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПАНАКТИВ БЕЙБИ 60мг супозитории х 5бр","1038799","94","2.90",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КЕТАЛГО гранули за перорален р-р в сашети 50мг х 6бр","1038816","94","3.85",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИБУПРОМ ЗА ДЕЦА 6+ табл 200мг х 10бр","1039080","94","3.18",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","НИЗОРАЛ шампоан 2% 100мл","1039141","90","13.46",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КСИЛОДЕКС 1мг/мл + 50мг/мл спрей за нос разтвор 10мл","1039190","97","4.79",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕНТЕРОЛ прах за перорална сусп 250мг х 6бр","1039305","89","4.37",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АНГАЛ ЛИМОН спрей за устна лигавица 2мг/мл + 0.5мг/мл х 30мл","1039306","98","9.34",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АНГАЛ МЕД табл за смучене 5мг/1мг х 24бр","1039307","98","6.56",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЛАКАЛУТ ДЕТСКА паста за зъби 2-6г 55мл","1039375","81","3.59",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЛАКАЛУТ ДЕТСКА паста за зъби 6+ 55мл","1039376","81","3.30",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КЪРПИ МОКРИ ЗА БЕБЕ ВМ с капак х 72бр","1039443","84","1.12",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","НУРОФЕН ЕКСПРЕС ФОРТЕ меки капс 400мг х 20бр","1039476","94","8.79",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЛАКАЛУТ АКТИВ ЗДРАВ ЕМАЙЛ паста за зъби 75мл","1039699","81","4.25",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","СЕНСОДИН НОУРИШ ХЕЛТИ УАЙТ паста за зъби 75мл","1039730","81","5.91","4.13"
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КЕТОФЛЕКС инж разтвор 50мг/мл 2мл х 10бр","1040004","94","9.68",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИБУПРОМ СПРИНТ МАКС капс 400мг х 20бр","1040342","94","8.08",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ХЕКСОРАЛЕТЕН Н табл за смучене 16бр","1040461","98","5.44",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","Аквафреш паста за зъби Милд и Минт 125мл","1040560","81","2.54","1.90"
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КСАЛЕРГАН филм табл 5мг х 20бр","1040575","100","7.76",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЛАКАЛУТ ПЪРФЕКТ УАЙТ паста за зъби 75мл","1040625","81","3.59",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДИКЛАК МАКС 5% гел 150гр","1040706","95","13.07",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АКВАФРЕШ ОЛЛ ИН УАН КРИСТАЛ УАЙТ паста за зъби 100мл","1040888","81","3.12",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АКВАФРЕШ ОЛЛ ИН УАН ПЮР БРЕАТ паста за зъби 100мл","1040889","81","3.12",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПАРОДОНТАКС АКТИВ ГЪМ РИПЕЪР паста за зъби 75мл","1040963","81","6.21","4.66"
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИБУЛЕК сашети 200мг х 10бр","1040997","94","4.05",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ФЕЛОРАН ФОРТЕ СОФАРМА гел 5% 120гр","1041093","95","8.06",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АЛЕРГОЗАН крем 1% 60гр","1041094","91","7.39",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПАРАБОЛ МАКС меки капс 400мг х 10бр","1041397","94","4.79",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОРОФАР МИНТ пресовани табл за смучене х 24бр","1041706","98","6.04",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИБУПРОМ ФОРТЕ филм табл 400мг х 12бр","1041707","94","3.37",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДИКЛАК 12 часа гел 23,2мг/г 50гр","1041923","95","8.17",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","МОБИЛАТ емулгел 2.32% 50г","1042055","95","8.30",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","БУСКОЛИЗИН обвити табл 10мг х 30бр","1042116","87","3.64",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕЛГИДИУМ АНТИ-КАРИЕС ПАСТА ЗА ЗЪБИ ЗА ЗАЩИТА ОТ КАРИЕС 75мл","1042229","81","6.35",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОРОФАР ИНТЕНС спрей 15мл","1042241","98","7.77",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ОЛИНТ ДУО спрей за нос 1мг/мл + 50мг/мл 10мл","1042282","97","6.18",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ДУЛКОЛАКС супозитории 10мг х 6бр","1042352","88","5.58",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","АКВАФРЕШ Паста за зъби АКТИВ ФРЕШ 125мл","1042748","81","2.20","1.65"
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","СТРЕПСИЛС ИНТЕНЗИВ МЕД И ЕВКАЛИПТ без захар табл за смучене х 16бр","1043362","98","4.96",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕНТЕРОЛ ФОРТЕ прах за перорална сусп 500мг х 10бр","1043937","89","9.26",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ПАРАБОЛ МАКС меки капс 400мг х 20бр","1043939","94","8.04",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","НУРОФЕН ЕКСПРЕС ФОРТЕ компакт меки капс х 10бр","1044060","94","5.30",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","КРИСПА САПУН ГЛИЦЕРИН 100гр","1044065","83","1.53",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕФИЗОЛ ИНТЕНЗ табл за смучене 8.75мг х 24бр","1044197","98","6.46",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","МОБИЛАТ емулгел 2.32% 180г","1044353","95","18.70",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ЕФИЗОЛ ИНТЕНЗ спрей за уста 8.75мг/доза 15мл","1044808","98","7.27",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","ИЗВОРНА ВОДА БАЛДАРАН 1.5л","119","73","0.61",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","БИОПРОГРАМА ЧАЙ МЕНТА","14207003","72","0.95",""
"12259","Аптека Марешки Враца 4 / 283 / гр.Враца, ж.к Дъбника, ул.Славянска до бл.7","БИОПРОГРАМА ЧАЙ РОДОПСКИ","14207005","72","0.86",""
