"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АНГАЛ МЕНТОЛ СПРЕЙ 30 МЛ А","47385","98","9.1000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АНГАЛ МЕНТОЛ ТАБЛ ЗА СМУЧЕНЕ 24 БР","19969","98","6.7500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АНГАЛ ЯГОДА ЗА ДЕЦА ТАБЛ ЗА СМУЧЕНЕ 24 БР","32864","98","7.8200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПИРИ ТАБЛ 100 МГ 30 БР","44797","96","2.3500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ 1 СЛЕД ЦЕЗАРОВО 800 ГР","21229","65","29.7600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ AR 1 400 ГР","43297","65","16.7700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ БЕЗ ЛАКТОЗА 400 ГР","48825","65","14.2700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ КОМФОРТ 1 400 ГР","15938","65","16.4600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ КОМФОРТ 2 400 ГР","11279","65","16.4000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРО ЕКСПЕРТ П/В АЛЕРГИИ 400 МЛ","24853","65","15.1900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРОНУТРА 1 400 ГР","11280","65","13.0400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРОНУТРА 1 800 ГР","20667","65","25.4600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРОНУТРА 2 400 ГР","19467","65","13.0400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРОНУТРА 3 400 ГР","40856","65","12.1700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРОНУТРА 3 800 ГР","20669","65","23.2600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АПТАМИЛ ПРОНУТРА 4 800 ГР","49635","65","23.6200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АСПЕТАКС ТАБЛ 500 МГ 100 БР АДИФАРМ","40191","96","6.1900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АСПИРИН ПРОТЕКТ БАЙЕР ТАБЛ 100 МГ 40 БР А","45200","96","3.4500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЕТИЗАЛ КАРДИО ТАБЛ 100 МГ 100 БР","45122","96","6.6500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЕТИЗАЛ КАРДИО ТАБЛ 100 МГ 30 БР","31131","96","2.2000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЕТИЗАЛ КАРДИО ТАБЛ 75 МГ 100 БР","30282","96","5.1600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЕТИЗАЛ ТАБЛ 500 МГ 20 БР А","36904","96","1.4100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЦ 200 САШЕ 200 МГ 20 БР А","36851","99","6.2900","4.76"
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЦ 600 ЕФФ ТАБЛ 600 МГ 10 БР А","39913","99","7.4600","4.91"
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЦ ДИРЕКТ САШЕ 600 МГ 10 БР","20512","99","9.7700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЦ МЕД И ЛИМОН САШЕ 600 МГ 10 БР А","34790","99","9.0500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","АЦЦ СИРОП 20 МГ/ МЛ 100 МЛ А","40791","99","6.1400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БЕНАЛГИН РАПИД САШЕ 10 БР","25008","96","4.1900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БЕНАЛГИН ТАБЛ 10 БР","37250","96","1.8900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БЕНАЛГИН ТАБЛ 20 БР","38745","96","3.0700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БИЗАКОДИЛ СУПОЗ 10 МГ 6 БР","36814","88","3.2700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БИЗАКОДИЛ СУПОЗ 5 МГ 6 БР","36802","88","2.5100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БИЗАЛАКС ТАБЛ 5 МГ 30 БР","41231","88","2.3300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БОЧКО САПУН ЛАВАНДУЛА 75 ГР","46726","83","1.3700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БОЧКО САПУН НЕВЕН 75 ГР","46318","83","1.0200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БОЧКО САПУН С ЛАЙКА 75ГР","11720","83","1.0200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БРАУНОВИДОН УНГ 10% 100 ГР","32747","92","5.9800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БРАУНОЛ 7.5 Г/100 Г СОЛ 1000 МЛ 10 БР","35003","92","113.4000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БУСКОЛИЗИН АМП 20 МГ/1 МЛ 10 БР","28918","87","7.6200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","БУСКОЛИЗИН ТАБЛ 10 МГ 30 БР А","51537","87","4.0900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ВАКСИГРИП ТЕТРА ШПРИЦ АМП 0.5 МЛ 1 БР","18447","93","14.0100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ВИШИ ДЕРКОС ШАМПОАН СИЛНО УСПОКОЯВАЩ НОРМАЛЕН СКАЛП 200МЛ","27808","82","16.9200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ВОЛТАРЕН ЕМУЛГЕЛ 1.16% 100 ГР A","22524","95","10.7400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ВОЛТАРЕН ЕМУЛГЕЛ 1.16% 50 ГР А","38073","95","6.4400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ВОЛТАРЕН ФОРТЕ ГЕЛ 2.32% 150 ГР А","46357","95","17.4900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ВОЛТАРЕН ФОРТЕ ГЕЛ 2.32% 50 ГР А","25305","95","9.7100","8.44"
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДАВ САПУН КРЕМ ОРИДЖИНАЛ 100 ГР","42679","83","1.0200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДЕРМОДРИН УНГВ 30 ГР А","47548","91","3.4800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАЛГИН ДЖУНИЪР САШЕ 250 МГ 5 БР","31829","96","2.3300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАЛГИН ЕКСПРЕС САШЕ 500 МГ/ 50МГ 6 БР","43191","96","3.0700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАЛГИН КАПКИ 500 МГ/ МЛ 20 МЛ А","17494","96","3.5800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАЛГИН КИДС КАПКИ 500 МГ/ МЛ 20 МЛ А","24997","96","4.0900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАЛГИН САШЕ 1000 МГ 20 БР А","10428","96","6.6500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАЛГИН САШЕ 500 МГ 20 БР","44807","96","7.9300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАРИД ПРО ТАБЛ 2 МГ 10 БР FORTEX","34932","89","3.2200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИАРОСТАД КАПС 10 БР","39757","89","3.8300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИЙП РЕЛИЙФ ГЕЛ 50 ГР","36149","94","5.7800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК ГЕЛ 1% 50 ГР","32461","95","6.4900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК ГЕЛ 12 ЧАСА 23.2 МГ/ГР  100 ГР А","50376","95","10.1000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК ГЕЛ 12 ЧАСА 23.2 МГ/ГР 50 ГР А","50377","95","6.2400","5.27"
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК МАКС ГЕЛ 5% 100 ГР А","35430","95","7.6700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК МАКС ГЕЛ 5% 150 ГР","21722","95","16.0700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК МАКС ГЕЛ 5% 50 ГР А","36726","95","7.6200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛАК ТАБЛ 75 МГ 50 БР","31904","95","6.1900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДИКЛОФЛЕКС ГЕЛ 5% 50 ГР","54362","95","5.3700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДОЛОРЕН ТАБЛ 400 МГ 12 БР","16390","94","2.7400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДРОПЛЕКС КАПКИ ЗА УШИ Р-Р 15 МЛ","19461","101","4.3500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДУЛКОЛАКС ПИКО КАПКИ 7.5 МГ 15 МЛ А","36724","88","5.6200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДУЛКОЛАКС СУП 10 МГ 6 БР А","51524","88","5.6200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ДУЛКОЛАКС ТАБЛ 5 МГ 30 БР А","30412","88","6.0300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕКЗОДЕРИЛ КРЕМ 1% 15 ГР А","41243","90","5.7300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕКЗОДЕРИЛ КРЕМ 1% 30 ГР А","28256","90","9.2000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕКЗОДЕРИЛ СОЛ 1% 10 МЛ А","41719","90","6.8500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕКЗОДЕРИЛ СОЛ 1% 20 МЛ А","39979","90","11.5000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕЛАКСА ПИКО ТАБЛ 5 МГ 20 БР FORTEX А","24314","88","4.2900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕНТЕРОЛ КАПС 250 МГ 12 БР А","42494","89","6.8000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕНТЕРОЛ САШЕ 250 МГ 20 БР А","40514","89","13.8000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕНТЕРОЛ ФОРТЕ САШЕ 500 МГ 10 БР","53923","89","10.2300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕТИЛОВ СПИРТ 70% 1 Л КУПРО","39062","92","3.7400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕТИЛОВ СПИРТ 70% 1 Л ХИМАКС","22018","92","4.0900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕТИЛОВ СПИРТ 90% 1 Л ХИМАКС","10707","92","4.9600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕТИЛОВ СПИРТ 95% 1 Л ХИМАКС","45899","92","5.1600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕУСЕРИН PH5 ДЕРМАТОЛОГИЧЕН САПУН 100ГР","34104","83","4.5000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЕФИЗОЛ ИНТЕНЗИВ ТАБЛ 24 БР А","54701","98","6.7500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЗЕНАРО ТАБЛ 5  МГ 7 БР","24173","100","3.8900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУЛЕК ЗА ДЕЦА СУСП 100 МГ/ 5 МЛ 120 МЛ А","47316","94","3.8900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУЛЕК САШЕ 200 МГ 10 БР А","49856","94","4.3500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУЛЕК САШЕ 400 МГ 10 БР А","28380","94","4.9100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУЛЕК САШЕ 600 МГ 10 БР А","28381","94","6.4400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУПРОМ СИНУС МАКС ТАБЛ 400 МГ 60 МГ 10 БР А","52338","94","7.5200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУПРОМ СИНУС ТАБЛ 200 МГ/ 30 МГ 12 БР А","33778","94","4.7000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУПРОМ СИНУС ТАБЛ 200 МГ/ 30 МГ 24 БР А","16680","94","7.4100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУПРОМ СПРИНТ МАКС КАПС 400 МГ 10 БР А","20339","94","4.8100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУПРОМ СПРИНТ МАКС КАПС 400 МГ 20 БР А","51199","94","7.8200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИБУПРОМ ФОРТЕ ТАБЛ 400 МГ 12 БР","14590","94","3.8900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИМОДИУМ ИНСТАНТ ТАБЛ 2 МГ 6 БР А","12976","89","3.7300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИМОДИУМ КАПС 2 МГ 6 БР А","40665","89","3.5800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ИМОМЕД ТАБЛ 2 МГ 10 БР","38503","89","2.7600",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЙОДАСЕПТ УНГВ 40 ГР А","30344","92","3.2000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЙОДАСЕПТ УНГВ 90 ГР А","45412","92","4.6000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЙОДСЕПТАДОН СОЛ 100 МЛ ХИМАКС","34825","92","2.3500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КАПУС САПУН АНТИБАКТЕРИАЛЕН 100 ГР","48851","83","1.4800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КАПУС САПУН С ГЛИЦЕРИН И НАР 100 ГР","40607","83","1.4300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КАПУС САПУН С УРЕА 100 ГР","23821","83","1.2300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КАФЕТИН МЕНСТРУАЛ ТАБЛ 10 БР","31761","94","3.7200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЕТАЛГО САШЕ 6 БР А","35092","94","4.0900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЕТОЗАЛ ШАМПОАН 60 МЛ А","26628","90","6.4900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЕТОНАЛ АМП 100 МГ/ 2 МЛ 50 БР","14084","94","18.3000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЕТОНАЛ ИНТЕНЗИВ САШЕ 50 МГ 12 БР А","25130","94","7.6700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЕТОНАЛ КАПС 50 МГ 20 БР А","21901","94","6.6500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЕТОФЛЕКС АМП 50 МГ/ МЛ 2 МЛ 10 БР ДАНСОН","48403","94","10.7400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЛОРАН ОВЕС ШАМПОАН 200 МЛ","34709","82","12.5300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КЛОРАН ОВЕС ШАМПОАН 400 МЛ","31502","82","17.6900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КСАЛЕРГАН 5МГ/МЛ ПЕРОР КАПКИ 20 МЛ 1 БР А","50560","100","5.5700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КСАЛЕРГАН ТАБЛ 5 МГ 20 БР А","50328","100","6.7500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КСИЗАЛ СИРОП 0.5 МГ/ МЛ 200 МЛ","44726","100","5.7500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КСИЗАЛ СОЛ 5 МГ/ МЛ 20 МЛ","10432","100","5.6800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КСИЛОДЕКС СПРЕЙ 0.5 МГ/ МЛ + 50 МГ/ МЛ 10 МЛ","19626","97","5.2700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","КСИЛОДЕКС СПРЕЙ 1 МГ/ МЛ + 50 МЛ/ МЛ 10 МЛ","21077","97","5.5200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЛАКС ПЕРОРАЛНИ КАПКИ 7.5МГ/МЛ 20 МЛ","19663","88","4.0900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЛАКТАНА КОЗЕ МЛЯКО 2 400 ГР","20738","65","17.9000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","ЛОПЕДИУМ КАПС 10 БР А","45198","89","3.5300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИГ 400 ТАБЛ 400 МГ 10 БР","36047","94","2.8400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИГ ДЖУНИЪР СИРОП 40 МГ/ МЛ 100 МЛ","23288","94","5.0100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИГ ЗА ДЕЦА СИРОП 20 МГ/ МЛ 100 МЛ","30257","94","3.9400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН КАТРАНЕН 60 ГР","11897","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН КАТРАНЕН+БИЛКИ 60ГР","28030","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН С КОПРИВА 60 ГР","15835","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН С НЕВЕН  60 ГР","26246","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН С ПРОПОЛИС 60 ГР","47505","83","0.7200",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН С ХУМА 60 ГР","13330","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН СЕРЕН 60 ГР","11447","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛВА САПУН СМРАДЛИКА 60 ГР","42324","83","0.8700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МИЛОФЕН КИДС СУСП 20 МГ/ МЛ 100 МЛ","49963","94","4.0400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОБИЛАТ ГЕЛ 180 ГР А","54950","95","17.3800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОБИЛАТ ГЕЛ 50 ГР А","36857","95","8.5400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ АГИВА АНТИБАКТЕРИАЛНИ 72 БР","41056","84","1.4800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БЕБО ЛАВАНДУЛА 90 БР","40038","84","2.3000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БЕБО С ВОДА 72 БР","47289","84","2.6000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БЕЙБИ КРЕМА ЛАЙКА 120 БР","41487","84","1.8900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БЕЙБИКЕЪР ЛАЙКА 72 БР","32281","84","1.4300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БЕЙБИКЕЪР ФРЕШ ВАНИЛА 54 БР","45511","84","1.4300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БОЧКО ПАМУК И ЛАВАНДУЛА С КАПАК 84 БР","29692","84","1.7900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БОЧКО ПАМУК И ЛАЙКА С КАПАК 84 БР","32850","84","1.7900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БОЧКО ПАМУК И НЕВЕН С КАПАК 84 БР","19065","84","1.7900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ БОЧКО ПАМУК И СМРАДЛИКА С КАПАК 84 БР","18218","84","1.7900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ ПАМПЕРС СЕНЗИТИВ 52 БР","48951","84","1.8900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ ПАМПЕРС ФРЕШ КЛИЪН 52 БР","36750","84","1.8400",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ ПЛЕЙ ТАЙМ 80 БР","20153","84","1.4300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ ПЛЕЙ ТАЙМ ЛАЙКА 100 БР","48060","84","1.5900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ СЕПТОНА АНТИБАКТЕРИАЛНИ  60 БР","39074","84","1.7900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МОКРИ КЪРПИ СЕПТОНА ЛИМОН 60 БР","20631","84","1.7900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МУКОНАЗАЛ ПЛЮС НАЗАЛ СПРЕЙ 10 МЛ А","31620","97","6.1900",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","МУСТЕЛА САПУН С КОЛД КРЕМ 100 ГР","25119","83","5.3700",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НАЗИК СПРЕЙ ЗА НОС ВЪЗРАСТНИ 0.1% 10 МЛ А","37943","97","6.6500",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НАЗИК СПРЕЙ ЗА НОС ДЕЦА 0.05% 10 МЛ А","37928","97","4.9100",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НАН HА 400 ГР","22603","65","17.0800",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НАН ОПТИПРО 3 400 ГР","20430","65","11.5000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НИЗОРАЛ КРЕМ 20 МГ 15 ГР","38673","90","2.1000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НИЗОРАЛ ШАМПОАН 100 МЛ","33519","90","15.0300",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НОВАЛАК АС 400 ГР","50104","65","14.5000",""
"10447","АСКЛЕПИЙ ДЕНОНОЩНА","НУРОФЕН ЕКСПРЕС КАПС 200 МГ 10 БР","45073","94","5.1100",""
